Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
-0.903693,0.0753592,-0.421496,-0.0383517,0.0566513,4.11805
-0.855597,0.197755,-0.478379,-0.0108509,0.205909,4.10589
-0.806103,0.291452,-0.515028,0.0116805,0.278689,4.103
-0.730868,0.402667,-0.551081,0.0424388,0.348529,4.10332
-0.629508,0.51837,-0.578803,0.0826164,0.4134,4.10751
-0.515642,0.618963,-0.592451,0.132144,0.471216,4.11576
-0.39879,0.699635,-0.592856,0.1891,0.521191,4.12754
-0.274784,0.765926,-0.581249,0.252169,0.562301,4.14261
-0.141384,0.818527,-0.556798,0.320097,0.593314,4.16074
6.4636e-05,0.85272,-0.522369,0.391447,0.612878,4.18165
0.127195,0.871379,-0.473836,0.464447,0.620366,4.20472
0.23768,0.872507,-0.426895,0.537308,0.6174,4.22911
0.333323,0.862926,-0.379808,0.608895,0.605288,4.25429
0.417529,0.845495,-0.332879,0.678463,0.585241,4.27988
0.494986,0.820976,-0.284582,0.745441,0.558079,4.30559
0.566052,0.790101,-0.235213,0.809248,0.524211,4.3312
0.630515,0.753702,-0.18543,0.869537,0.48436,4.35649
0.689277,0.711813,-0.134977,0.925905,0.438974,4.38128
0.742276,0.664787,-0.0841698,0.978059,0.388576,4.40539
0.78993,0.612323,-0.0327254,1.02567,0.333606,4.42866
0.831113,0.555811,0.0180252,1.06842,0.274461,4.45094
0.86591,0.495566,0.0679245,1.10625,0.211737,4.47211
0.894931,0.430341,0.117918,1.13884,0.145807,4.49204
0.91781,0.359687,0.168078,1.16594,0.0770811,4.51057
0.933709,0.284364,0.21754,1.18715,0.0059598,4.52752
0.941833,0.20863,0.263484,1.20232,-0.0670545,4.54277
0.942786,0.134314,0.305146,1.21171,-0.141355,4.55632
0.937315,0.0610131,0.343101,1.21538,-0.216455,4.56813
0.925541,-0.0129524,0.378425,1.21349,-0.291892,4.57817
0.906032,-0.0918998,0.413111,1.20582,-0.367211,4.58631
0.876119,-0.17861,0.447788,1.19184,-0.441865,4.59228
0.831949,-0.274884,0.481975,1.17085,-0.515077,4.59573
0.769745,-0.379337,0.513415,1.142,-0.585722,4.5962
0.687433,-0.487149,0.53863,1.10476,-0.652374,4.5933
0.589001,-0.588556,0.553787,1.05892,-0.713283,4.58675
0.481503,-0.676077,0.557741,1.00545,-0.767262,4.57671
0.36314,-0.751377,0.550964,0.945503,-0.813272,4.56339
0.228699,-0.81522,0.532084,0.879985,-0.849778,4.54682
0.0793726,-0.864634,0.496093,0.810078,-0.87493,4.52711
-0.0745606,-0.888469,0.452841,0.737532,-0.886869,4.50469
-0.205046,-0.891626,0.403683,0.664534,-0.886501,4.48051
-0.311479,-0.88091,0.356339,0.592673,-0.875919,4.45541
-0.398707,-0.862326,0.312133,0.522791,-0.856922,4.42986
-0.473076,-0.838609,0.270063,0.455297,-0.830987,4.40418
-0.538107,-0.811039,0.229469,0.390568,-0.798888,4.37857
-0.594243,-0.78126,0.191074,0.328737,-0.761484,4.35318
-0.642842,-0.750196,0.15479,0.26988,-0.719464,4.32813
-0.684556,-0.718867,0.120884,0.213987,-0.673441,4.3035
-0.72313,-0.685238,0.0867832,0.160966,-0.623986,4.27933
-0.763611,-0.643914,0.0476767,0.111222,-0.571058,4.25571
-0.808089,-0.58906,-0.000422525,0.065578,-0.514318,4.23283
-0.855525,-0.514183,-0.0607678,0.0253723,-0.453273,4.21107
-0.900023,-0.414857,-0.133615,-0.00762497,-0.387603,4.19097
-0.931373,-0.295296,-0.212942,-0.0315948,-0.317558,4.1732
-0.942189,-0.179331,-0.283054,-0.0456535,-0.244263,4.15826
-0.938149,-0.0864764,-0.335259,-0.0515949,-0.169412,4.14575
-0.927772,-0.0167608,-0.37277,-0.0512966,-0.0940274,4.1352
-0.916177,0.0333367,-0.399385,-0.0464467,-0.0186086,4.1261
-0.883174,0.121828,-0.452947,-0.0763061,0.20289,4.22784
-0.901943,0.0703499,-0.426087,-0.0879014,0.128058,4.23582
-0.851835,0.193408,-0.486796,-0.0599923,0.277043,4.22156
-0.800598,0.287205,-0.525885,-0.0371371,0.349673,4.21772
-0.723306,0.397934,-0.564338,-0.00598486,0.419331,4.21718
-0.620343,0.512155,-0.59403,0.0346069,0.483985,4.22063
-0.505687,0.610905,-0.60916,0.084474,0.541593,4.22826
-0.388341,0.690116,-0.610681,0.1417,0.591375,4.23953
-0.263946,0.755312,-0.599864,0.20498,0.632294,4.25422
-0.130419,0.807081,-0.575857,0.273058,0.663101,4.27214
0.0103844,0.840613,-0.541536,0.344481,0.682456,4.29299
0.13619,0.859193,-0.493194,0.417465,0.689806,4.31616
0.245347,0.860656,-0.446179,0.490248,0.68679,4.34078
0.339878,0.851721,-0.398816,0.561717,0.674699,4.36631
0.423232,0.835105,-0.351391,0.631142,0.654729,4.39233
0.500065,0.811495,-0.302344,0.697955,0.627679,4.41858
0.570625,0.781582,-0.252026,0.761576,0.593942,4.44481
0.63462,0.746185,-0.201162,0.821662,0.554238,4.47081
0.69294,0.705325,-0.149502,0.877814,0.509015,4.49637
0.745523,0.659329,-0.0973682,0.929741,0.458792,4.52131
0.792787,0.607875,-0.0444621,0.977121,0.404006,4.54547
0.833604,0.552307,0.00785097,1.01963,0.345052,4.56868
0.86804,0.492928,0.0593969,1.0572,0.282518,4.59083
0.896675,0.428511,0.111136,1.08954,0.216777,4.61176
0.919111,0.358653,0.163105,1.11636,0.148236,4.63133
0.934502,0.284173,0.214365,1.1373,0.0772967,4.64934
0.942103,0.20928,0.262001,1.1522,0.00446205,4.66566
0.942548,0.135748,0.305248,1.16132,-0.0696628,4.68029
0.936585,0.0631734,0.344701,1.16474,-0.144593,4.69318
0.924296,-0.0102276,0.381539,1.1626,-0.219869,4.70429
0.904135,-0.08888,0.4179,1.15467,-0.295036,4.71349
0.873358,-0.17544,0.454385,1.14039,-0.369543,4.72047
0.828104,-0.271517,0.490431,1.11908,-0.442604,4.72488
0.764645,-0.375604,0.523679,1.08988,-0.513087,4.72624
0.681175,-0.482663,0.550488,1.05226,-0.579557,4.72414
0.58194,-0.583031,0.56694,1.00609,-0.640281,4.71828
0.473812,-0.669648,0.571903,0.952335,-0.694082,4.70882
0.354733,-0.744287,0.565864,0.892152,-0.739909,4.69595
0.219483,-0.807582,0.547392,0.826443,-0.776202,4.67969
0.0699004,-0.856369,0.511611,0.756412,-0.801096,4.6601
-0.0831774,-0.879641,0.468309,0.683846,-0.812806,4.63762
-0.212268,-0.882727,0.419207,0.610914,-0.812317,4.61324
-0.317442,-0.872335,0.371837,0.539169,-0.801723,4.58781
-0.403699,-0.854273,0.327484,0.469427,-0.782795,4.56183
-0.477376,-0.831156,0.285118,0.402085,-0.756988,4.53563
-0.541902,-0.804211,0.244104,0.337518,-0.725051,4.50942
-0.597593,-0.775082,0.205255,0.275855,-0.687834,4.48335
-0.645774,-0.7447,0.168517,0.217165,-0.646026,4.45757
-0.68713,-0.714044,0.13414,0.161435,-0.600236,4.43216
-0.725598,-0.680916,0.0992992,0.108572,-0.551028,4.40716
-0.766223,-0.639863,0.0589702,0.0590151,-0.498326,4.38267
-0.810841,-0.585195,0.00916804,0.0136097,-0.441772,4.35888
-0.858237,-0.510462,-0.0534627,-0.0262896,-0.380875,4.33618
-0.902263,-0.411404,-0.129102,-0.0588942,-0.31532,4.3151
-0.932532,-0.292971,-0.211071,-0.0824033,-0.245385,4.29634
-0.94222,-0.179015,-0.283152,-0.0960485,-0.172232,4.28036
-0.937441,-0.0881557,-0.336797,-0.101667,-0.0975445,4.2668
-0.926644,-0.0201112,-0.375401,-0.10113,-0.0223233,4.25516
-0.914804,0.0287399,-0.402874,-0.0961155,0.052941,4.24496
-0.880789,0.116799,-0.458877,-0.126066,0.277564,4.34356
-0.900336,0.065038,-0.430309,-0.137835,0.202875,4.35266
-0.84821,0.188708,-0.494904,-0.109498,0.351573,4.33621
-0.795221,0.282567,-0.536451,-0.0863033,0.424046,4.33138
-0.71587,0.392766,-0.577291,-0.0547383,0.493515,4.32994
-0.61134,0.505477,-0.608898,-0.0137126,0.557941,4.33262
-0.495936,0.602378,-0.62545,0.0365103,0.615331,4.33958
-0.378099,0.680148,-0.628044,0.0940188,0.664911,4.35032
-0.253285,0.744277,-0.617979,0.15752,0.705629,4.36462
-0.119575,0.795245,-0.594379,0.225756,0.736221,4.3823
0.0206435,0.828148,-0.560129,0.297256,0.755357,4.4031
0.145181,0.84665,-0.511963,0.370222,0.762563,4.42637
0.253052,0.848443,-0.464875,0.442923,0.759493,4.45124
0.346501,0.840143,-0.417249,0.514268,0.747425,4.47712
0.429025,0.82433,-0.369346,0.583543,0.727536,4.50362
0.50525,0.801621,-0.319572,0.650183,0.700603,4.53043
0.575311,0.772667,-0.268332,0.71361,0.667002,4.55731
0.638837,0.738274,-0.216422,0.773484,0.627454,4.58404
0.696705,0.698454,-0.163597,0.829409,0.5824,4.61041
0.748859,0.653505,-0.110184,0.881099,0.532362,4.63622
0.795715,0.603089,-0.055869,0.928234,0.477769,4.66131
0.836147,0.548501,-0.00204834,0.970489,0.419014,4.6855
0.870206,0.490032,0.0510884,1.0078,0.35668,4.70867
0.898441,0.426475,0.104516,1.03986,0.291137,4.73067
0.920422,0.357471,0.158233,1.0664,0.222789,4.75132
0.9353,0.283903,0.211219,1.08704,0.15204,4.77043
0.942383,0.209921,0.260477,1.10166,0.079394,4.78788
0.942334,0.137242,0.305241,1.1105,0.00545323,4.80364
0.9359,0.0654577,0.346131,1.11365,-0.0692997,4.81765
0.923122,-0.00732123,0.384437,1.11125,-0.144407,4.82989
0.902334,-0.0856328,0.422447,1.10305,-0.219414,4.84019
0.870718,-0.172005,0.460723,1.08847,-0.293766,4.84824
0.824404,-0.267856,0.498609,1.06682,-0.36667,4.85366
0.759718,-0.37156,0.53364,1.03724,-0.436983,4.85595
0.675129,-0.477861,0.562006,0.99924,-0.503263,4.85468
0.575125,-0.577202,0.579714,0.952721,-0.563794,4.84955
0.466378,-0.662949,0.585654,0.898668,-0.617408,4.8407
0.346552,-0.736973,0.580322,0.838235,-0.663041,4.8283
0.210427,-0.799767,0.562222,0.772327,-0.699112,4.81235
0.0605063,-0.847958,0.526598,0.702167,-0.723736,4.79289
-0.091777,-0.870683,0.483207,0.629578,-0.735206,4.77035
-0.219516,-0.873688,0.434146,0.556716,-0.734591,4.74576
-0.32346,-0.863594,0.386754,0.485093,-0.723982,4.71998
-0.408762,-0.846029,0.34227,0.415497,-0.705128,4.69355
-0.48176,-0.823486,0.299631,0.348315,-0.679455,4.66681
-0.545785,-0.797144,0.258223,0.283918,-0.647688,4.63997
-0.601032,-0.768648,0.218954,0.222431,-0.610667,4.6132
-0.648787,-0.738934,0.1818,0.163917,-0.56908,4.58665
-0.689776,-0.708944,0.146996,0.108357,-0.523535,4.56042
-0.728133,-0.676315,0.111446,0.0556589,-0.474587,4.53455
-0.768902,-0.635534,0.0699053,0.00629806,-0.422119,4.50915
-0.813656,-0.581056,0.0184065,-0.0388575,-0.365761,4.48441
-0.860996,-0.506482,-0.046501,-0.0784359,-0.30502,4.46071
-0.904519,-0.407732,-0.124899,-0.110629,-0.239586,4.43862
-0.933678,-0.290513,-0.209398,-0.133655,-0.169764,4.41881
-0.942246,-0.178689,-0.283273,-0.146867,-0.096761,4.40175
-0.936766,-0.08994,-0.338201,-0.152147,-0.0222445,4.38707
-0.925596,-0.0236575,-0.377774,-0.15136,0.0528051,4.37431
-0.913553,0.0238791,-0.406019,-0.146174,0.127908,4.36296
-0.878563,0.111452,-0.464441,-0.176202,0.355642,4.45831
-0.898883,0.0594348,-0.434139,-0.188151,0.281103,4.46859
-0.844741,0.183654,-0.502676,-0.159367,0.429501,4.44984
-0.789999,0.277534,-0.546696,-0.135818,0.50181,4.44396
-0.708597,0.387168,-0.589908,-0.103821,0.571081,4.44159
-0.60254,0.498342,-0.623379,-0.062342,0.635267,4.44346
-0.486429,0.5934,-0.641298,-0.0117472,0.69243,4.44973
-0.368105,0.669755,-0.644924,0.0460571,0.741798,4.45991
-0.242836,0.732851,-0.635579,0.109789,0.782308,4.4738
-0.10888,0.783054,-0.612349,0.178189,0.812674,4.49125
0.0308211,0.815363,-0.57813,0.24977,0.83158,4.51198
0.154158,0.833789,-0.530123,0.322718,0.838636,4.53537
0.260793,0.835905,-0.482959,0.395333,0.835509,4.56048
0.353199,0.828226,-0.435077,0.466549,0.823466,4.58674
0.434917,0.813204,-0.386712,0.535667,0.803661,4.61372
0.510552,0.791383,-0.336229,0.602127,0.77685,4.64112
0.580124,0.76338,-0.28409,0.66535,0.743394,4.66869
0.643177,0.72999,-0.231167,0.725001,0.704006,4.69619
0.700584,0.691213,-0.177219,0.78069,0.659131,4.72339
0.752293,0.647326,-0.122576,0.832133,0.609284,4.75012
0.798721,0.59797,-0.0669077,0.879011,0.554894,4.77618
0.838748,0.544395,-0.0116386,0.921001,0.496347,4.8014
0.87241,0.486878,0.0430287,0.958035,0.434222,4.82564
0.900228,0.424229,0.0980824,0.989811,0.368885,4.84874
0.921743,0.356139,0.153477,1.01605,0.300741,4.87052
0.936103,0.28355,0.208112,1.03639,0.230191,4.8908
0.942673,0.210551,0.258913,1.05071,0.157741,4.90941
0.942145,0.138791,0.305123,1.05927,0.083993,4.92635
0.935264,0.0678625,0.347385,1.06213,0.00942582,4.94155
0.922025,-0.00423882,0.387108,1.05946,-0.0655046,4.95497
0.900637,-0.0821601,0.426735,1.05098,-0.140345,4.96642
0.868209,-0.168307,0.466782,1.03608,-0.214535,4.97559
0.820867,-0.263901,0.506491,1.01407,-0.287275,4.98206
0.754988,-0.367203,0.543281,0.984101,-0.35741,4.98533
0.669317,-0.472745,0.573172,0.945695,-0.423492,4.98493
0.568581,-0.57108,0.592101,0.898809,-0.48382,4.98056
0.459222,-0.655992,0.59899,0.844447,-0.537239,4.97234
0.338618,-0.729448,0.594342,0.783754,-0.58267,4.96044
0.201546,-0.791794,0.576578,0.717637,-0.618508,4.94481
0.0512007,-0.839424,0.54106,0.647341,-0.642849,4.92548
-0.100357,-0.861618,0.497538,0.574729,-0.654069,4.90288
-0.226795,-0.864531,0.448498,0.50194,-0.653322,4.87807
-0.32954,-0.854713,0.401085,0.430444,-0.642699,4.85194
-0.413909,-0.837615,0.356482,0.361002,-0.623921,4.82503
-0.486238,-0.81562,0.313587,0.293987,-0.598388,4.79772
-0.549771,-0.789856,0.271808,0.229767,-0.566799,4.77022
-0.60457,-0.761972,0.232148,0.168463,-0.529983,4.74272
-0.651893,-0.732912,0.194617,0.110133,-0.488628,4.71537
-0.692504,-0.703578,0.159425,0.0547516,-0.443338,4.68827
-0.730745,-0.671443,0.123195,0.00222647,-0.394661,4.6615
-0.771656,-0.630931,0.0804542,-0.0469294,-0.34244,4.63514
-0.816539,-0.576647,0.0272657,-0.0918238,-0.286287,4.60941
-0.863803,-0.502247,-0.0399062,-0.131067,-0.225708,4.58468
-0.906787,-0.403844,-0.121026,-0.16283,-0.1604,4.56151
-0.934806,-0.287926,-0.207933,-0.185351,-0.0906975,4.54061
-0.942265,-0.178355,-0.283418,-0.19811,-0.0178503,4.52242
-0.936127,-0.0918264,-0.339462,-0.203035,0.0564878,4.50658
-0.924632,-0.0273938,-0.379875,-0.201988,0.131358,4.49263
-0.912431,0.0187654,-0.408801,-0.196621,0.206291,4.48009
-0.87651,0.105793,-0.469615,-0.226713,0.437124,4.57209
-0.897594,0.0535528,-0.437559,-0.238852,0.36274,4.58359
-0.84145,0.178254,-0.510085,-0.209601,0.510826,4.56244
-0.78496,0.272113,-0.556589,-0.185681,0.582964,4.55548
-0.701525,0.381139,-0.602159,-0.153234,0.652027,4.55212
-0.593985,0.49076,-0.637445,-0.111282,0.715965,4.55315
-0.477209,0.583988,-0.656681,-0.0602984,0.77289,4.55871
-0.358396,0.65896,-0.661305,-0.00218554,0.822038,4.56831
-0.232632,0.721063,-0.652649,0.0617872,0.862328,4.58177
-0.0983597,0.770543,-0.629753,0.130359,0.892459,4.59896
0.0409004,0.802293,-0.595528,0.202024,0.911126,4.61964
0.163112,0.82065,-0.547657,0.274953,0.918025,4.64313
0.268568,0.823081,-0.500408,0.347479,0.91484,4.66851
0.359975,0.816007,-0.452272,0.41856,0.902821,4.69516
0.440919,0.801758,-0.403454,0.487514,0.883105,4.72265
0.515981,0.78081,-0.352278,0.553786,0.856422,4.75066
0.585073,0.753745,-0.299262,0.616796,0.823115,4.77895
0.647652,0.72135,-0.245357,0.676216,0.783896,4.80724
0.704587,0.683618,-0.190327,0.731657,0.739206,4.83533
0.755832,0.640801,-0.134504,0.782841,0.68956,4.86301
0.801811,0.592525,-0.0775415,0.829452,0.635381,4.89008
0.841411,0.539992,-0.0208862,0.871166,0.577051,4.91637
0.874654,0.483465,0.0352465,0.907913,0.515144,4.94173
0.902037,0.421773,0.0918567,0.939391,0.450023,4.96598
0.923072,0.354655,0.148855,0.965323,0.38209,4.98895
0.936911,0.283109,0.205055,0.985347,0.311748,5.01043
0.942974,0.211163,0.257314,0.999351,0.239504,5.03027
0.941983,0.140391,0.304891,1.0076,0.165957,5.04845
0.934679,0.0703814,0.348456,1.01017,0.0915832,5.06488
0.921009,-0.000983563,0.389541,1.00722,0.016837,5.07952
0.899053,-0.0784677,0.430752,0.998445,-0.057829,5.09218
0.865845,-0.164348,0.472548,0.983212,-0.131851,5.10251
0.817509,-0.259655,0.51406,0.960826,-0.204418,5.11009
0.750475,-0.362538,0.552588,0.930454,-0.274368,5.11437
0.663765,-0.467321,0.583975,0.891627,-0.340243,5.11488
0.562333,-0.56467,0.604094,0.844357,-0.400359,5.11129
0.452367,-0.64879,0.611911,0.789672,-0.453576,5.10374
0.330951,-0.721731,0.607928,0.728708,-0.498795,5.09236
0.192857,-0.78368,0.590467,0.662372,-0.534391,5.07707
0.0419919,-0.830787,0.555004,0.591935,-0.558437,5.05788
-0.108914,-0.852469,0.511306,0.519299,-0.569395,5.03521
-0.234104,-0.85528,0.462267,0.446586,-0.56851,5.01017
-0.335688,-0.845713,0.414828,0.375223,-0.557872,4.98367
-0.419147,-0.829055,0.370113,0.305942,-0.539173,4.95627
-0.490824,-0.807576,0.326975,0.239099,-0.513787,4.92836
-0.553871,-0.782363,0.284842,0.175065,-0.482383,4.90017
-0.608221,-0.75507,0.244818,0.113954,-0.445782,4.8719
-0.655103,-0.726646,0.206943,0.0558151,-0.404669,4.84372
-0.695327,-0.697955,0.171403,0.000619479,-0.359645,4.81573
-0.733445,-0.666306,0.13452,-0.0517253,-0.311251,4.78801
-0.774494,-0.626061,0.0905902,-0.100667,-0.259286,4.76065
-0.819493,-0.571975,0.0357205,-0.145289,-0.203347,4.73388
-0.866657,-0.497765,-0.0337009,-0.184182,-0.142938,4.70807
-0.909063,-0.399748,-0.117498,-0.215496,-0.0777613,4.68379
-0.935913,-0.285217,-0.206684,-0.237491,-0.00818377,4.66175
-0.942279,-0.178015,-0.283587,-0.249777,0.0645004,4.64238
-0.935526,-0.0938106,-0.340574,-0.254332,0.138652,4.62533
-0.923759,-0.0313088,-0.381692,-0.253012,0.213335,4.61014
-0.911445,0.0134119,-0.411203,-0.247457,0.288091,4.59635
-0.874642,0.0998375,-0.474378,-0.2776,0.522009,4.68489
-0.896476,0.0474064,-0.440549,-0.289936,0.447787,4.69767
-0.838355,0.172517,-0.517105,-0.260199,0.595548,4.67402
-0.780132,0.266308,-0.566104,-0.235893,0.667507,4.66593
-0.69469,0.374686,-0.614016,-0.202977,0.736355,4.66156
-0.585716,0.482743,-0.651073,-0.160531,0.800034,4.6617
-0.468315,0.574163,-0.671579,-0.109143,0.85671,4.66651
-0.34901,0.647789,-0.677172,-0.050709,0.905629,4.6755
-0.222706,0.708946,-0.669177,0.0135147,0.945692,4.68852
-0.0880408,0.757746,-0.646583,0.0822658,0.975578,4.70545
0.0508644,0.788978,-0.612312,0.154017,0.993995,4.72607
0.172037,0.80727,-0.564552,0.226927,1.00073,4.74968
0.276379,0.810009,-0.517204,0.29936,0.997484,4.77532
0.366834,0.803523,-0.468812,0.370301,0.985492,4.80239
0.447037,0.790025,-0.419546,0.439084,0.965867,4.83041
0.521548,0.769931,-0.367686,0.50516,0.939317,4.85906
0.590168,0.74379,-0.313813,0.567949,0.906166,4.88808
0.652271,0.712379,-0.258955,0.627126,0.867123,4.91721
0.70872,0.675688,-0.202883,0.68231,0.822627,4.94622
0.759484,0.633947,-0.145933,0.733225,0.773189,4.97489
0.80499,0.586765,-0.0877351,0.779557,0.71923,5.00302
0.844138,0.5353,-0.0297593,0.820983,0.661126,5.03042
0.87694,0.479798,0.0277687,0.857432,0.599446,5.05694
0.903867,0.419108,0.0858617,0.888599,0.534551,5.08239
0.92441,0.353016,0.144382,0.914207,0.466838,5.1066
0.937721,0.28258,0.202058,0.933902,0.396712,5.12933
0.943285,0.211753,0.255685,0.947581,0.324682,5.15045
0.941848,0.142036,0.304545,0.955516,0.251344,5.16991
0.934148,0.0730066,0.349338,0.957782,0.177172,5.18763
0.920079,0.00243579,0.391726,0.954533,0.102618,5.20355
0.897588,-0.0745613,0.434485,0.94545,0.0281337,5.21747
0.863636,-0.160133,0.478007,0.929871,-0.0457126,5.22901
0.814346,-0.25512,0.521301,0.907097,-0.118101,5.23773
0.746197,-0.357568,0.561547,0.8763,-0.187858,5.24307
0.658493,-0.461595,0.594404,0.837034,-0.253517,5.24453
0.556401,-0.557984,0.615688,0.789365,-0.313413,5.24177
0.445834,-0.641355,0.624417,0.734344,-0.366417,5.23491
0.323567,-0.713837,0.621081,0.673096,-0.411417,5.22406
0.184376,-0.775445,0.603896,0.606534,-0.446759,5.20913
0.0328903,-0.822069,0.568437,0.535949,-0.470498,5.19008
-0.117448,-0.843259,0.524519,0.463288,-0.481185,5.16735
-0.241449,-0.845959,0.475454,0.390654,-0.480156,5.14207
-0.341912,-0.836617,0.427981,0.319429,-0.469502,5.11517
-0.424487,-0.820367,0.383157,0.250315,-0.450886,5.08726
-0.495526,-0.799375,0.339784,0.183654,-0.425652,5.05873
-0.558093,-0.774685,0.297312,0.119812,-0.394441,5.02983
-0.611994,-0.747959,0.256945,0.0589011,-0.358064,5.00076
-0.658429,-0.72015,0.218759,0.000962333,-0.317202,4.9717
-0.698255,-0.692088,0.182908,-0.0540396,-0.272456,4.94278
-0.736241,-0.660915,0.145398,-0.106196,-0.224357,4.91407
-0.777421,-0.620934,0.100289,-0.154916,-0.17266,4.88568
-0.822522,-0.567048,0.0437473,-0.199254,-0.116943,4.85783
-0.869557,-0.493044,-0.0279053,-0.237781,-0.0567111,4.83089
-0.911342,-0.395455,-0.114331,-0.268628,0.00832886,4.80545
-0.936994,-0.282394,-0.205657,-0.290074,0.0777767,4.78222
-0.942286,-0.177668,-0.283779,-0.301868,0.150291,4.76162
-0.934967,-0.0958862,-0.34153,-0.306038,0.224249,4.74331
-0.922982,-0.0353944,-0.383213,-0.304434,0.298736,4.72684
-0.910602,0.00783268,-0.41321,-0.298683,0.373309,4.71174
-0.87297,0.0936005,-0.478709,-0.328862,0.610298,4.79672
-0.895537,0.0410141,-0.443093,-0.341403,0.536245,4.81082
-0.835474,0.166452,-0.523714,-0.31116,0.683667,4.78459
-0.77554,0.260125,-0.575215,-0.286454,0.75544,4.77531
-0.688125,0.36782,-0.625454,-0.25305,0.824064,4.76988
-0.577771,0.474307,-0.664239,-0.21009,0.887473,4.76911
-0.459785,0.563945,-0.685976,-0.158282,0.943892,4.77314
-0.339981,0.636271,-0.692512,-0.0995134,0.992572,4.7815
-0.213087,0.69653,-0.685157,-0.0350286,1.0324,4.79405
-0.0779465,0.744699,-0.662834,0.0339085,1.06203,4.81072
0.060698,0.775455,-0.628479,0.105751,1.08019,4.83126
0.180925,0.793688,-0.580797,0.17864,1.08675,4.855
0.284223,0.796728,-0.533331,0.250976,1.08344,4.88092
0.37378,0.790809,-0.484675,0.321771,1.07148,4.90841
0.45328,0.77804,-0.434962,0.390376,1.05195,4.93698
0.527263,0.758778,-0.382427,0.456249,1.02554,4.9663
0.595419,0.733541,-0.32771,0.518807,0.992547,4.9961
0.657043,0.703101,-0.271927,0.577733,0.953687,5.0261
0.712993,0.667442,-0.214853,0.632649,0.909392,5.05606
0.763253,0.626777,-0.156826,0.683284,0.860172,5.08575
0.808262,0.580702,-0.0974557,0.729326,0.806441,5.11498
0.846932,0.530326,-0.0382278,0.770452,0.748572,5.14355
0.879268,0.475882,0.0206216,0.806591,0.687129,5.17128
0.905719,0.416238,0.0801184,0.837435,0.622467,5.19798
0.925754,0.351226,0.140074,0.862707,0.554984,5.22347
0.938534,0.28196,0.199129,0.882058,0.485083,5.24751
0.943605,0.212317,0.254029,0.895399,0.413275,5.26996
0.941742,0.14372,0.304085,0.903006,0.340155,5.29075
0.933673,0.075733,0.350026,0.904954,0.266193,5.3098
0.919238,0.00600959,0.393656,0.901397,0.191839,5.32706
0.896249,-0.0704493,0.437922,0.891995,0.117543,5.34228
0.86159,-0.155671,0.483144,0.876056,0.0438795,5.35508
0.811389,-0.250305,0.528199,0.852878,-0.0283231,5.365
0.742172,-0.3523,0.570145,0.82164,-0.097879,5.37144
0.653521,-0.455575,0.604451,0.781917,-0.163313,5.37388
0.550805,-0.551033,0.626878,0.733833,-0.22298,5.37198
0.439639,-0.633701,0.636506,0.678461,-0.275764,5.36584
0.316484,-0.705779,0.633809,0.61692,-0.320535,5.35555
0.176112,-0.767105,0.616875,0.550121,-0.355615,5.34098
0.0239028,-0.813288,0.581371,0.479383,-0.379033,5.32209
-0.125954,-0.834007,0.537186,0.406695,-0.389437,5.29929
-0.248831,-0.836586,0.488065,0.334145,-0.388259,5.27375
-0.348218,-0.827445,0.440544,0.263063,-0.377589,5.24645
-0.429936,-0.811572,0.395609,0.194123,-0.359059,5.21801
-0.500353,-0.791036,0.352006,0.12765,-0.333983,5.18883
-0.562449,-0.76684,0.309205,0.0640093,-0.302973,5.15918
-0.6159,-0.740653,0.268516,0.00330597,-0.266828,5.12929
-0.661879,-0.713439,0.230046,-0.0544251,-0.226228,5.09932
-0.701296,-0.685988,0.193917,-0.109226,-0.181771,5.06943
-0.739142,-0.655282,0.155805,-0.161187,-0.133979,5.03969
-0.780442,-0.61556,0.109528,-0.209674,-0.0825599,5.01023
-0.825628,-0.561876,0.051325,-0.253717,-0.0270749,4.98125
-0.8725,-0.488093,-0.0225373,-0.291865,0.0329734,4.95314
-0.913619,-0.390973,-0.111535,-0.322225,0.097871,4.9265
-0.938047,-0.279465,-0.204858,-0.3431,0.167184,4.90203
-0.942288,-0.177317,-0.283994,-0.354382,0.239521,4.88015
-0.934451,-0.098049,-0.342326,-0.358152,0.313277,4.86052
-0.922303,-0.0396366,-0.384429,-0.356252,0.387562,4.84271
-0.909906,0.0020451,-0.414809,-0.350298,0.461943,4.82626
-0.871504,0.0870957,-0.482593,-0.380501,0.701991,4.90757
-0.894781,0.0343965,-0.445179,-0.393254,0.628113,4.92306
-0.832822,0.160073,-0.52989,-0.362486,0.775184,4.89412
-0.771209,0.253579,-0.583896,-0.337363,0.846764,4.88362
-0.681862,0.360552,-0.636449,-0.303452,0.915154,4.87709
-0.570186,0.465469,-0.676925,-0.25996,0.978283,4.87537
-0.451656,0.553359,-0.699858,-0.207715,1.03444,4.87859
-0.33134,0.624432,-0.707318,-0.148599,1.08287,4.8863
-0.2038,0.683849,-0.700583,-0.0838427,1.12245,4.89837
-0.0680966,0.731436,-0.678502,-0.0147123,1.15181,4.91476
0.0703867,0.761759,-0.644026,0.0572246,1.1697,4.93523
0.189771,0.779942,-0.596388,0.130092,1.17609,4.95909
0.292104,0.783273,-0.54878,0.202327,1.17271,4.98531
0.380818,0.777902,-0.499846,0.272971,1.16078,5.01324
0.459652,0.765837,-0.449682,0.341392,1.14135,5.04239
